Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Groceries,618886,87,694.2,2023-12-21
Electronics,061796,42,900.24,2024-03-06
Home Appliances,724111,91,805.2,2023-09-02
Groceries,970048,2,355.2,2023-07-28
Groceries,657125,97,535.36,2023-07-28
Home Appliances,773945,55,206.23,2024-04-07
Groceries,987491,57,969.73,2023-07-08
Electronics,815112,66,292.42,2024-02-23
Electronics,984987,38,851.05,2023-10-12
Groceries,310966,90,221.51,2024-01-27
Home Appliances,820188,71,83.31,2024-04-25
Clothing,115772,46,901.52,2024-05-07
Electronics,093882,7,185.6,2023-09-11
Clothing,508319,33,735.17,2023-06-21
Groceries,979251,98,233.96,2024-04-21
Groceries,740854,50,649.82,2023-09-28
Electronics,879515,58,329.84,2024-03-04
Clothing,154655,46,791.82,2024-03-10
Groceries,891848,61,35.3,2024-04-15
Electronics,258975,54,595.11,2023-12-30
Electronics,471102,15,238.6,2023-08-02
Groceries,239788,76,263.67,2024-01-31
Electronics,068474,3,159.45,2024-03-04
Electronics,009958,80,18.67,2023-10-09
Groceries,759503,54,938.4,2023-07-06
Electronics,928514,85,671.87,2023-07-10
Groceries,734924,51,875.81,2023-10-24
Groceries,170924,88,896.08,2023-09-23
Groceries,070856,38,753.61,2024-03-26
Groceries,880888,39,796.52,2023-12-23
Clothing,863686,18,259.05,2024-01-23
Electronics,462586,78,469.3,2023-12-07
Home Appliances,478356,58,761.77,2023-12-30
Groceries,543826,14,29.4,2023-08-28
Home Appliances,628851,84,594.38,2023-12-05
Clothing,480785,59,250.75,2024-01-11
Home Appliances,773793,15,999.22,2023-12-29
Groceries,153037,18,754.55,2024-05-04
Home Appliances,843157,53,917.1,2023-08-15
Electronics,055383,33,383.64,2024-02-15
Home Appliances,017432,31,412.52,2023-08-06
Clothing,639790,8,102.39,2024-03-17
Clothing,136572,63,891.37,2024-03-06
Groceries,391927,12,461.07,2023-12-03
Groceries,500917,11,17.06,2023-06-24
Home Appliances,160129,60,197.8,2023-07-27
Electronics,971679,3,180.44,2023-07-08
Electronics,883127,52,411.32,2023-09-21
Groceries,520363,12,774.07,2023-11-04
Groceries,712886,47,157.49,2023-07-10
Groceries,473551,83,899.59,2023-12-20
Electronics,464987,69,101.11,2023-06-03
Home Appliances,657541,30,242.71,2024-02-17
Electronics,916769,58,980.24,2023-09-17
Groceries,266505,96,861.59,2024-02-20
Groceries,516173,34,304.24,2024-05-08
Electronics,251196,96,825.93,2023-12-27
Electronics,791630,57,171.26,2023-11-19
Electronics,592196,34,72.99,2023-07-02
Electronics,341520,42,626.3,2024-04-17
Electronics,085170,70,417.04,2023-07-05
Clothing,937783,93,711.15,2023-09-03
Groceries,606420,93,740.81,2024-01-16
Clothing,613001,59,679.59,2023-06-04
Home Appliances,083969,77,603.61,2023-07-26
Electronics,644312,81,360.33,2024-04-14
Groceries,074644,47,487.68,2023-10-12
Electronics,086574,75,598.39,2023-05-19
Electronics,865253,42,675.73,2024-04-26
Home Appliances,486832,21,267.88,2023-09-28
Groceries,490158,95,546.5,2023-05-17
Groceries,393229,13,806.0,2023-12-27
Clothing,015976,61,866.12,2023-07-16
Groceries,950594,2,507.09,2023-11-10
Groceries,741165,35,727.26,2023-10-04
Home Appliances,913882,49,518.22,2023-05-21
Electronics,565889,63,302.78,2024-01-31
Electronics,369249,41,910.36,2024-03-12
Electronics,734063,61,587.07,2023-08-31
Electronics,902459,95,605.19,2024-04-16
Home Appliances,861394,12,774.98,2023-11-23
Clothing,136399,49,688.37,2023-07-21
Groceries,171523,64,787.06,2024-02-19
Clothing,043225,52,839.78,2023-09-08
Groceries,144183,85,124.32,2023-08-25
Clothing,058459,44,40.35,2024-01-23
Groceries,685932,43,646.07,2023-08-10
Home Appliances,476190,53,419.15,2023-11-14
Groceries,639507,95,222.89,2024-01-01
Groceries,458206,98,206.5,2023-09-22
Groceries,550578,53,75.92,2024-01-27
Home Appliances,893314,34,783.93,2024-05-02
Clothing,244385,42,938.15,2024-05-02
Electronics,832210,76,562.02,2024-02-14
Groceries,166757,80,386.25,2024-01-30
Home Appliances,394587,52,49.31,2023-06-01
Groceries,532526,23,346.69,2023-12-26
Clothing,310708,86,647.6,2023-10-02
Clothing,922558,94,573.41,2023-07-11
Home Appliances,120205,91,679.97,2024-02-12
Home Appliances,923690,41,392.49,2023-12-20
Home Appliances,262881,86,778.64,2024-05-04
Clothing,326828,66,24.17,2023-06-08
Electronics,227432,54,37.95,2023-09-21
Electronics,017934,19,716.51,2024-03-01
Clothing,267190,1,462.14,2023-05-26
Electronics,268292,31,497.16,2024-01-06
Home Appliances,106484,95,648.95,2023-06-21
Home Appliances,099754,86,84.73,2024-04-14
Clothing,044004,74,134.44,2023-11-03
Clothing,952042,53,135.26,2023-12-11
Electronics,344068,40,978.24,2023-05-24
Clothing,009435,46,50.37,2023-06-23
Home Appliances,683624,41,10.47,2024-01-23
Electronics,161331,7,973.95,2024-02-04
Home Appliances,544892,85,978.83,2023-08-11
Clothing,142997,34,244.72,2023-12-23
Home Appliances,463152,23,656.85,2023-11-24
Groceries,045695,23,49.24,2024-03-11
Groceries,453831,30,139.45,2024-02-07
Groceries,308080,71,766.47,2024-01-21
Clothing,820768,29,249.46,2023-11-20
Groceries,153914,1,80.87,2024-01-01
Clothing,196105,62,559.46,2023-12-16
Clothing,922697,18,927.43,2024-02-22
Groceries,578069,43,682.1,2023-10-11
Clothing,002341,71,502.27,2023-11-21
Clothing,443295,34,518.19,2024-02-14
Groceries,694657,54,260.46,2023-12-29
Groceries,877231,63,889.19,2023-10-24
Groceries,543586,64,849.5,2024-02-21
Groceries,527440,62,203.36,2023-12-27
Home Appliances,384416,99,142.21,2023-10-12
Home Appliances,167179,6,468.33,2023-09-12
Clothing,714944,88,620.11,2023-07-20
Home Appliances,537868,25,789.24,2024-01-08
Home Appliances,451521,31,898.88,2023-06-17
Clothing,752198,31,676.5,2024-01-30
Clothing,764835,25,795.34,2024-01-27
Home Appliances,981161,93,470.22,2024-02-26
Clothing,582773,14,819.45,2023-09-16
Groceries,296001,68,71.91,2024-01-07
Electronics,521271,43,501.45,2023-12-16
Clothing,952662,72,936.32,2024-05-03
Electronics,623191,38,756.44,2024-02-29
Electronics,358738,75,363.36,2024-05-04
Home Appliances,477222,60,965.55,2023-07-24
Electronics,255797,37,741.7,2023-12-09
Home Appliances,230853,62,427.11,2024-02-01
Electronics,882542,99,190.64,2023-12-12
Electronics,286247,39,284.04,2023-08-26
Home Appliances,798684,31,82.92,2023-10-08
Clothing,175587,69,558.34,2023-09-13
Clothing,797746,21,271.71,2023-12-14
Home Appliances,241409,56,302.46,2023-10-23
Electronics,736907,58,26.06,2024-03-13
Groceries,237002,93,967.05,2023-08-19
Clothing,480177,90,156.56,2023-08-17
Groceries,999679,39,795.95,2023-08-09
Clothing,369108,66,767.29,2023-08-26
Electronics,260561,15,894.4,2023-07-12
Home Appliances,743644,63,849.04,2024-01-28
Electronics,826800,34,736.58,2023-12-15
Groceries,357316,84,365.02,2023-12-18
Home Appliances,682607,7,540.39,2023-07-20
Electronics,843515,27,215.82,2024-04-22
Electronics,148810,79,34.83,2024-03-22
Electronics,922457,77,462.77,2023-12-09
Clothing,489108,59,159.89,2023-07-25
Groceries,597760,33,400.15,2023-11-09
Electronics,029595,44,583.85,2023-08-07
Groceries,184927,99,630.79,2023-05-18
Electronics,170300,83,757.15,2024-02-13
Electronics,711810,89,25.14,2023-12-21
Home Appliances,831831,39,151.41,2023-12-14
Groceries,561848,14,606.73,2024-03-13
Groceries,709593,78,323.67,2023-07-27
Clothing,801820,80,377.29,2023-10-03
Groceries,367179,70,166.75,2023-10-26
Clothing,980702,75,981.79,2024-02-22
Electronics,411849,35,755.2,2023-07-22
Groceries,401664,96,64.36,2023-05-17
Groceries,164058,21,307.44,2023-11-08
Clothing,433809,15,788.9,2023-12-09
Clothing,433231,5,660.12,2024-01-14
Groceries,181836,98,942.45,2024-01-27
Groceries,450286,56,417.88,2023-09-27
Electronics,667499,30,892.55,2024-04-17
Clothing,120051,67,256.67,2023-06-20
Groceries,321623,7,261.49,2023-07-12
Home Appliances,194367,31,144.44,2024-01-18
Clothing,531598,37,586.16,2023-05-22
Groceries,549377,35,466.07,2023-05-27
Electronics,134922,49,385.66,2023-07-29
Home Appliances,573389,15,527.49,2023-08-19
Home Appliances,232471,79,770.59,2023-05-31
Groceries,102770,54,518.91,2023-12-18
Groceries,784765,80,589.18,2024-04-29
Electronics,393337,79,14.02,2024-03-03
Electronics,050144,75,497.51,2023-06-26
Electronics,671057,13,798.14,2024-02-20
Home Appliances,053222,91,748.85,2024-01-06
Groceries,914121,7,383.34,2023-12-31
Groceries,805412,56,23.97,2023-09-21
Clothing,157658,15,924.77,2023-10-13
Groceries,678882,88,615.62,2023-09-20
Electronics,184889,30,202.97,2024-04-07
Home Appliances,096716,44,112.33,2024-04-20
Groceries,654532,65,259.64,2024-01-05
Electronics,515681,78,626.29,2024-02-29
Electronics,816049,74,741.7,2024-04-10
Electronics,226734,63,433.48,2023-10-16
Groceries,187414,36,615.66,2023-12-18
Electronics,078755,44,813.07,2024-01-23
Home Appliances,970845,48,972.87,2024-04-03
Home Appliances,174984,45,852.39,2023-06-06
Electronics,302294,13,129.69,2023-08-10
Electronics,395557,31,328.12,2024-04-06
Groceries,102887,87,111.95,2023-07-10
Electronics,781949,6,934.61,2024-04-26
Home Appliances,424655,35,647.17,2023-11-22
Electronics,750387,81,317.65,2023-08-26
Groceries,947852,32,707.18,2023-12-27
Clothing,914450,55,934.14,2024-04-03
Groceries,703016,61,616.27,2024-05-09
Electronics,892954,13,410.34,2023-09-02
Electronics,595573,56,865.63,2023-10-27
Clothing,657484,6,619.42,2023-08-22
Home Appliances,151503,74,663.16,2024-01-06
Clothing,516225,24,861.49,2023-06-14
Clothing,515895,92,681.33,2023-11-08
Home Appliances,103175,18,243.7,2023-07-13
Electronics,397947,30,554.89,2024-02-05
Home Appliances,676997,76,287.59,2023-12-08
Clothing,191231,76,997.07,2023-10-24
Home Appliances,055706,66,641.24,2023-12-20
Groceries,400251,2,290.57,2023-07-31
Groceries,671169,13,233.29,2024-03-13
Clothing,317194,40,608.23,2024-01-26
Groceries,589807,51,108.54,2023-12-04
Groceries,805381,74,590.77,2023-06-22
Groceries,507953,10,247.34,2023-10-24
Electronics,046856,4,87.86,2023-06-02
Electronics,999053,86,988.51,2023-07-21
Electronics,061328,70,821.27,2024-01-23
Groceries,413564,51,450.5,2024-03-11
Electronics,924122,7,97.97,2023-05-27
Electronics,054661,68,617.34,2023-10-02
Groceries,814915,24,451.09,2023-07-18
Electronics,931996,21,637.03,2023-07-13
Electronics,760971,72,676.2,2023-05-21
Clothing,454912,94,678.81,2024-01-19
Clothing,788290,87,846.79,2023-10-12
Groceries,204454,89,962.82,2023-07-05
Clothing,339633,67,42.87,2024-01-19
Home Appliances,876172,53,400.1,2024-02-15
Clothing,267946,47,223.38,2023-07-10
Groceries,284148,95,20.34,2023-06-09
Home Appliances,248552,83,123.4,2023-12-01
Electronics,766134,33,129.71,2023-09-01
Electronics,804805,16,512.35,2023-07-14
Groceries,172121,18,93.51,2023-10-24
Home Appliances,064552,51,314.19,2023-06-04
Home Appliances,532337,52,355.02,2023-05-27
Electronics,281711,86,391.66,2024-04-23
Clothing,120870,57,450.6,2024-02-20
Clothing,423834,1,877.72,2023-07-14
Groceries,925294,27,802.31,2024-04-26
Electronics,357523,97,462.1,2024-03-29
Groceries,278233,51,127.99,2023-07-17
Clothing,000316,25,829.57,2024-03-04
Electronics,581305,38,225.05,2024-01-13
Groceries,412685,8,210.31,2023-09-23
Groceries,630817,39,211.5,2023-07-26
Home Appliances,359291,6,339.21,2023-10-10
Groceries,390915,72,555.66,2023-12-08
Electronics,016360,42,450.18,2023-08-27
Electronics,087803,50,233.96,2024-03-09
Electronics,282223,19,751.23,2023-10-30
Clothing,023840,12,260.88,2023-11-04
Electronics,739244,70,993.73,2023-06-10
Clothing,490458,3,703.11,2023-12-05
Electronics,439832,9,565.57,2023-12-30
Groceries,752901,32,916.58,2024-05-05
Groceries,759506,59,785.76,2024-05-11
Groceries,841868,38,347.93,2024-01-14
Home Appliances,623010,37,136.72,2023-07-15
Electronics,206868,53,720.94,2023-11-12
Electronics,488415,99,392.6,2023-08-11
Electronics,254424,28,111.12,2023-08-24
Electronics,426409,21,584.89,2023-08-03
Electronics,027814,88,597.2,2023-08-24
Groceries,362472,28,207.08,2024-04-01
Electronics,297527,3,365.64,2023-07-29
Clothing,326814,27,812.3,2023-09-14
Groceries,522711,42,484.12,2023-10-15
Clothing,733850,26,551.23,2023-12-03
Clothing,613552,33,656.87,2024-02-03
Groceries,439575,91,580.28,2023-11-11
Groceries,647529,43,502.17,2023-06-27
Clothing,822139,92,721.95,2023-09-04
Home Appliances,210754,65,960.7,2024-01-30
Electronics,834467,87,46.57,2024-01-23
Clothing,658941,12,787.74,2023-09-07
Clothing,462051,28,739.31,2023-07-03
Electronics,396344,40,270.32,2023-07-24
Electronics,409101,76,563.29,2023-09-09
Clothing,833250,13,829.59,2023-06-15
Electronics,951283,13,654.75,2023-09-23
Clothing,026943,38,571.09,2023-07-05
Clothing,778138,97,322.26,2023-07-24
Clothing,481559,42,738.28,2023-11-11
Clothing,924572,49,506.39,2023-05-23
Clothing,293192,64,331.48,2023-05-28
Clothing,994770,16,900.22,2023-07-21
Clothing,683111,88,855.85,2023-10-20
Groceries,754398,32,144.68,2023-06-23
Groceries,732796,66,433.18,2023-05-28
Electronics,687583,2,590.82,2024-01-16
Groceries,215454,65,970.62,2023-07-25
Groceries,501253,70,175.92,2023-10-27
Electronics,815257,36,431.01,2023-12-20
Groceries,915779,72,395.97,2024-03-29
Electronics,653610,57,789.5,2023-09-06
Electronics,135330,41,554.44,2023-12-23
Home Appliances,551484,78,850.73,2023-11-02
Home Appliances,730297,87,101.4,2023-08-01
Clothing,084001,39,964.08,2023-05-16
Electronics,798489,62,365.21,2024-01-22
Electronics,258217,4,833.56,2024-01-14
Electronics,189884,8,941.49,2024-04-01
Home Appliances,951431,68,181.82,2023-11-20
Groceries,008529,33,726.53,2023-12-22
Groceries,150187,19,323.16,2023-07-20
Clothing,909791,32,647.69,2024-04-06
Clothing,064962,82,386.93,2024-04-22
Home Appliances,298650,29,343.72,2024-02-07
Groceries,853078,51,830.23,2023-10-13
Clothing,767289,21,604.77,2023-12-21
Groceries,550706,68,659.11,2023-11-23
Electronics,218413,92,323.97,2024-01-07
Groceries,675077,57,357.65,2024-04-23
Clothing,484358,36,910.06,2024-03-14
Groceries,152416,9,482.92,2024-04-13
Home Appliances,608129,1,805.57,2023-09-02
Clothing,408432,72,393.04,2023-12-14
Clothing,248296,20,888.88,2023-06-04
Electronics,339736,34,668.98,2024-02-06
Home Appliances,436960,83,959.35,2023-11-30
Clothing,521378,51,473.53,2023-10-13
Home Appliances,889027,14,30.64,2023-05-16
Groceries,424266,69,423.41,2023-11-16
Electronics,168317,38,234.68,2023-07-01
Groceries,895669,36,649.76,2023-10-14
Groceries,634106,75,764.93,2023-06-30
Home Appliances,923906,94,364.98,2023-12-16
Home Appliances,746936,29,32.09,2024-02-10
Groceries,881353,71,58.86,2023-05-19
Electronics,846072,84,973.6,2024-05-11
Clothing,614064,53,156.45,2023-11-14
Groceries,967612,98,350.12,2024-02-06
Clothing,081217,56,517.51,2023-07-30
Electronics,710423,25,402.61,2023-12-05
Groceries,537343,90,402.39,2023-09-26
Groceries,063822,6,182.44,2023-06-15
Groceries,007857,34,192.24,2023-11-26
Electronics,448037,59,184.79,2023-12-17
Clothing,495591,87,330.53,2023-06-23
Groceries,019802,20,619.78,2023-10-29
Groceries,405559,73,146.84,2023-11-18
Clothing,459364,72,397.4,2023-09-28
Clothing,825180,22,822.33,2024-01-21
Groceries,278247,28,309.71,2024-03-28
Groceries,452774,16,493.73,2024-01-11
Home Appliances,286823,99,330.62,2023-06-25
Clothing,338139,65,352.46,2023-12-15
Clothing,718718,17,848.3,2023-08-17
Home Appliances,997042,78,826.5,2023-08-31
Home Appliances,829461,21,816.09,2023-06-02
Clothing,181636,42,886.24,2023-09-14
Clothing,525600,80,332.8,2024-04-09
Home Appliances,425191,42,539.8,2023-06-25
Clothing,062497,17,307.22,2024-05-06
Clothing,900449,12,389.16,2023-09-15
Clothing,225720,66,387.89,2023-11-23
Groceries,678011,5,591.48,2024-03-25
Home Appliances,562081,70,658.79,2023-08-09
Home Appliances,238314,50,681.02,2023-07-31
Groceries,136567,65,820.28,2023-12-30
Clothing,311218,54,603.57,2023-12-18
Clothing,996862,47,231.51,2023-10-08
Groceries,719916,75,542.85,2023-07-12
Clothing,168387,65,294.61,2023-11-02
Clothing,259975,4,165.81,2023-09-03
Clothing,242642,37,528.1,2023-10-12
Groceries,813905,45,789.71,2024-03-02
Electronics,625445,40,915.87,2024-03-25
Electronics,646337,72,357.24,2023-07-25
Electronics,381356,37,725.12,2023-06-08
Clothing,505619,39,894.17,2023-12-01
Electronics,348005,63,223.07,2024-01-07
Groceries,481074,48,382.1,2023-06-26
Electronics,314416,73,125.73,2023-09-12
Clothing,256665,91,294.94,2023-11-10
Groceries,511484,94,185.84,2024-04-03
Groceries,618756,74,833.04,2023-07-30
Electronics,182057,74,267.27,2023-08-18
Groceries,150108,72,607.32,2023-09-05
Home Appliances,321277,57,14.93,2024-01-08
Home Appliances,132878,49,195.71,2023-11-04
Groceries,912807,69,119.6,2023-10-11
Groceries,031382,97,893.87,2023-11-10
Groceries,926540,41,685.94,2023-12-27
Clothing,506874,48,694.82,2024-04-12
Home Appliances,666568,68,885.56,2023-09-25
Groceries,894649,30,302.03,2023-08-18
Home Appliances,118410,19,856.78,2023-11-09
Groceries,060234,36,256.46,2023-11-16
Groceries,478290,38,895.05,2023-11-10
Electronics,216635,69,531.17,2023-08-28
Electronics,148176,1,383.61,2023-11-26
Groceries,264197,53,112.52,2023-11-15
Groceries,368642,80,395.12,2023-10-31
Electronics,414697,6,10.23,2024-04-26
Electronics,475568,89,660.57,2024-02-06
Clothing,021694,9,119.77,2023-07-28
Home Appliances,312173,62,488.27,2024-02-27
Electronics,884389,85,151.55,2024-04-18
Electronics,873343,67,870.07,2023-08-24
Clothing,695177,43,719.74,2023-08-27
Clothing,042256,84,269.26,2023-10-02
Groceries,210817,59,873.66,2024-04-05
Clothing,622357,16,264.35,2023-05-24
Electronics,466102,70,944.92,2024-02-09
Clothing,545240,75,884.48,2023-07-11
Electronics,639498,50,781.44,2023-12-12
Groceries,796260,79,552.79,2024-04-21
Electronics,171683,79,81.86,2024-03-14
Clothing,595377,24,568.05,2023-05-23
Home Appliances,093732,84,36.71,2023-07-24
Clothing,280264,87,947.96,2024-02-09
Electronics,881360,43,919.76,2023-09-21
Groceries,375180,59,601.05,2024-04-01
Electronics,400944,91,897.99,2023-09-22
Electronics,021315,85,133.9,2024-01-14
Electronics,640245,2,508.08,2024-03-16
Clothing,775678,91,106.58,2023-05-22
Clothing,609015,44,974.66,2024-02-05
Home Appliances,456666,50,462.71,2024-01-23
Groceries,726355,99,911.9,2023-07-03
Home Appliances,170601,43,140.14,2023-12-01
Home Appliances,778919,20,742.69,2023-10-23
Electronics,309708,42,979.82,2024-01-01
Clothing,470000,72,207.43,2023-07-13
Groceries,062984,77,961.33,2023-09-13
Clothing,538901,66,205.93,2023-11-17
Clothing,199367,60,999.62,2024-04-24
Electronics,316303,97,818.55,2024-02-06
Home Appliances,624485,25,977.72,2023-09-23
Electronics,507660,25,447.61,2023-12-07
Groceries,413403,72,308.36,2024-01-31
Groceries,552090,72,89.65,2023-07-14
Home Appliances,484176,72,96.32,2023-05-20
Electronics,532404,24,93.17,2023-11-14
Groceries,081857,96,89.69,2024-01-08
Groceries,174242,76,516.97,2023-10-10
Home Appliances,306852,94,469.41,2024-02-24
Electronics,001420,6,419.73,2024-03-11
Clothing,351558,11,866.27,2023-11-09
Groceries,918767,98,793.73,2024-03-20
Electronics,766275,92,859.39,2023-09-10
Groceries,296938,55,910.98,2024-02-11
Electronics,626586,42,227.03,2024-04-25
Groceries,692959,33,730.66,2023-06-05
Clothing,134747,50,315.32,2024-01-06
Electronics,855812,76,942.83,2023-06-15
Clothing,520139,43,560.75,2024-02-09
Clothing,015448,54,545.33,2023-09-22
Groceries,834087,16,651.57,2023-12-29
Electronics,023836,67,884.68,2023-12-19
Electronics,530783,77,718.09,2024-02-29
Clothing,701682,48,662.68,2023-10-02
Home Appliances,395780,76,152.84,2024-04-14
Electronics,409847,65,380.05,2023-10-04
Clothing,879802,11,725.06,2023-10-25
Home Appliances,979915,99,436.46,2023-07-06
Electronics,372677,32,533.5,2023-09-27
Clothing,812351,22,611.15,2023-11-28
Home Appliances,779832,20,840.19,2023-12-02
Electronics,663463,64,762.98,2024-03-08
Clothing,680449,59,404.11,2023-09-15
Electronics,637979,46,927.49,2024-01-30
Groceries,350196,9,877.7,2024-01-18
Groceries,263510,65,106.66,2023-05-23
Home Appliances,725053,79,121.29,2023-09-17
Home Appliances,845621,58,875.57,2023-07-06
Groceries,493445,22,850.72,2024-03-01
Groceries,981313,54,920.87,2024-04-07
Clothing,855926,33,484.2,2023-10-27
Home Appliances,939817,51,951.51,2024-01-13
Electronics,448047,55,710.44,2023-08-16
Clothing,066919,53,541.22,2024-02-27
Groceries,343870,26,772.58,2024-05-03
Home Appliances,519405,73,287.72,2023-11-14
Electronics,412462,15,173.66,2023-12-14
Groceries,843020,35,316.38,2023-09-28
Home Appliances,502224,35,466.48,2023-06-22
Home Appliances,913835,80,506.78,2023-05-25
Groceries,178782,63,514.24,2023-12-31
Clothing,986570,10,602.58,2024-01-25
Clothing,030782,32,551.94,2024-02-21
Electronics,455029,76,494.52,2023-12-22
Home Appliances,941122,38,434.83,2023-10-26
Home Appliances,555671,65,175.04,2023-10-29
Groceries,436096,12,238.99,2023-06-18
Groceries,836493,9,49.15,2024-05-08
Groceries,934440,91,30.53,2023-06-27
Groceries,220549,92,492.98,2023-08-28
Electronics,725749,89,753.83,2023-10-29
Home Appliances,825343,14,239.05,2024-03-21
Groceries,641843,56,429.47,2023-12-04
Electronics,377250,67,982.98,2024-04-01
Clothing,371792,10,659.07,2023-06-07
Home Appliances,029870,30,970.86,2023-08-13
Groceries,530723,23,866.27,2024-01-18
Home Appliances,546993,38,773.65,2023-12-07
Home Appliances,925723,68,605.96,2023-08-03
Electronics,371649,70,227.15,2023-11-27
Groceries,638351,20,971.55,2023-06-08
Home Appliances,051972,62,135.77,2024-04-20
Clothing,100265,49,524.94,2023-07-21
Home Appliances,552533,23,364.27,2023-12-22
Groceries,848852,44,513.28,2024-03-09
Groceries,292961,71,389.23,2023-08-20
Clothing,687804,16,698.69,2023-11-06
Groceries,679365,36,418.59,2023-11-19
Clothing,347710,17,836.24,2023-11-02
Home Appliances,367244,42,819.32,2023-06-13
Clothing,774258,47,812.59,2024-01-07
Clothing,868680,32,302.15,2023-08-08
Electronics,811873,18,27.27,2024-01-03
Groceries,640164,97,918.99,2023-07-28
Groceries,790516,72,388.41,2023-12-03
Electronics,000343,9,835.45,2023-06-01
Clothing,692855,19,499.22,2023-10-16
Clothing,899745,38,837.52,2023-10-08
Electronics,489701,59,600.66,2023-12-19
Electronics,676392,21,826.88,2024-03-30
Groceries,070606,42,601.4,2023-12-14
Home Appliances,091261,72,28.58,2023-12-14
Home Appliances,298148,25,465.5,2024-05-12
Clothing,211110,90,728.49,2023-10-26
Groceries,510964,11,671.7,2024-01-18
Groceries,192229,17,171.39,2023-06-30
Groceries,167674,67,967.43,2023-11-04
Clothing,890763,39,462.33,2023-06-15
Electronics,182733,5,407.93,2024-03-12
Clothing,724837,66,715.86,2023-05-16
Groceries,345144,26,337.41,2023-09-10
Groceries,914508,66,341.6,2023-11-18
Home Appliances,047125,89,800.99,2023-10-12
Electronics,093327,56,934.48,2023-05-17
Home Appliances,282310,2,369.98,2024-03-31
Clothing,031593,76,831.95,2023-05-24
Home Appliances,760412,93,833.24,2023-09-04
Home Appliances,642143,67,819.21,2024-01-03
Clothing,260479,68,232.45,2023-10-10
Clothing,530238,90,194.76,2023-10-23
Clothing,667019,2,381.92,2024-03-23
Clothing,042224,91,927.01,2023-10-23
Clothing,863097,72,539.53,2023-06-01
Electronics,962268,65,395.19,2023-10-20
Groceries,490299,43,645.17,2024-01-20
Clothing,941968,68,187.4,2023-11-14
Groceries,763024,8,921.42,2023-10-02
Clothing,276604,41,922.89,2023-12-22
Groceries,669811,63,692.68,2023-06-02
Electronics,910749,50,644.83,2023-10-30
Electronics,732212,44,522.63,2024-02-23
Groceries,317538,97,74.24,2023-07-17
Clothing,438243,23,195.88,2023-09-14
Groceries,785572,13,691.36,2023-06-25
Electronics,653109,52,493.95,2024-03-02
Electronics,032364,53,737.22,2023-07-14
Clothing,704723,84,55.12,2023-12-16
Electronics,858975,61,526.02,2023-08-21
Electronics,911221,62,610.08,2024-04-20
Groceries,245723,33,929.1,2023-12-03
Groceries,762793,43,122.65,2024-02-19
Clothing,583469,21,181.75,2023-11-18
Groceries,615338,47,919.72,2024-02-25
Groceries,194540,34,240.71,2023-06-11
Groceries,615170,42,395.43,2023-06-10
Clothing,911525,46,232.78,2023-12-11
Groceries,053545,66,955.51,2024-01-19
Electronics,540935,58,586.75,2024-02-22
Clothing,390509,85,44.68,2023-12-01
Groceries,096098,80,893.95,2024-02-28
Clothing,850695,63,813.98,2023-07-09
Home Appliances,971996,27,703.56,2023-10-03
Electronics,586745,3,288.43,2024-03-20
Clothing,125772,21,493.33,2023-07-01
Home Appliances,176068,62,222.56,2023-08-13
Home Appliances,697574,60,143.67,2024-03-07
Home Appliances,934844,6,12.56,2023-05-23
Electronics,411540,6,458.84,2023-10-28
Groceries,246926,48,227.81,2024-02-21
Electronics,184074,32,495.52,2023-10-16
Groceries,057237,86,219.39,2023-12-28
Groceries,105891,85,153.48,2023-05-31
Home Appliances,844705,13,409.87,2024-01-06
Clothing,782753,77,163.13,2023-06-23
Groceries,389790,52,82.3,2023-07-22
Home Appliances,886865,31,192.82,2024-02-28
Electronics,251755,59,525.53,2024-03-06
Clothing,012890,43,12.86,2023-07-27
Clothing,532639,6,80.22,2023-12-05
Clothing,907881,96,360.56,2024-01-25
Groceries,995548,31,431.49,2023-09-04
Groceries,417829,32,620.42,2024-03-15
Groceries,676805,97,456.53,2023-05-29
Clothing,872580,71,657.86,2023-11-13
Home Appliances,630545,95,19.29,2023-10-07
Groceries,746780,92,172.68,2023-05-28
Electronics,055270,66,762.36,2023-06-09
Home Appliances,037968,86,508.21,2023-06-09
Electronics,452455,5,625.16,2023-08-08
Groceries,631948,61,334.65,2023-11-04
Groceries,070209,60,871.67,2023-09-04
Electronics,809847,80,511.81,2023-12-19
Clothing,666285,3,479.26,2023-07-16
Home Appliances,604231,47,184.67,2023-05-20
Electronics,191422,98,874.68,2024-02-09
Electronics,895372,19,730.67,2024-01-21
Clothing,060098,32,656.36,2024-03-30
Groceries,515541,83,684.61,2024-02-29
Electronics,175377,30,149.94,2024-01-12
Home Appliances,643262,34,668.85,2023-11-24
Electronics,369914,1,42.18,2023-07-11
Home Appliances,153793,61,956.91,2024-05-07
Groceries,012210,67,12.26,2023-10-22
Electronics,001284,6,713.51,2023-11-26
Electronics,940554,5,543.85,2023-10-17
Electronics,494037,62,930.51,2024-03-09
Home Appliances,074276,91,650.57,2024-03-05
Home Appliances,038417,85,438.96,2023-08-21
Home Appliances,506391,49,175.9,2024-04-18
Clothing,057068,25,838.29,2024-01-13
Electronics,351239,34,322.31,2024-05-07
Electronics,617055,88,871.77,2023-11-06
Home Appliances,149999,11,627.63,2023-06-15
Home Appliances,535289,44,202.51,2023-06-20
Home Appliances,583055,58,124.0,2023-12-09
