Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Clothing,654030,38,355.83,2023-12-17
Groceries,509973,97,568.52,2023-12-16
Clothing,220351,65,539.63,2024-01-18
Groceries,850514,54,55.64,2023-12-08
Groceries,154966,77,81.57,2023-10-24
Home Appliances,599064,49,538.51,2023-12-30
Home Appliances,396282,83,370.93,2023-11-21
Electronics,112833,75,679.16,2024-01-21
Home Appliances,246198,41,119.72,2023-05-22
Electronics,653089,11,220.96,2024-01-16
Groceries,791384,93,172.56,2023-12-08
Groceries,257468,99,587.48,2023-09-12
Groceries,392472,66,293.68,2023-08-09
Home Appliances,514928,7,164.63,2023-07-21
Electronics,867851,47,127.35,2023-12-31
Electronics,598646,81,441.03,2023-12-05
Electronics,355236,54,22.62,2024-04-03
Clothing,784685,67,748.57,2023-11-01
Groceries,602348,39,559.85,2024-02-07
Groceries,003050,48,943.16,2024-03-26
Groceries,606809,29,958.87,2024-02-29
Home Appliances,602291,68,321.08,2023-07-13
Groceries,018054,5,66.88,2023-12-12
Groceries,910758,96,838.59,2023-06-30
Home Appliances,743229,56,769.28,2023-09-18
Clothing,456289,48,290.26,2024-01-05
Electronics,540078,74,452.41,2024-02-07
Groceries,125095,80,480.02,2023-06-26
Home Appliances,957781,95,815.62,2024-01-19
Groceries,587592,98,508.58,2023-11-26
Home Appliances,215949,99,279.63,2024-02-01
Clothing,399924,66,159.65,2023-10-12
Groceries,532559,19,339.14,2023-11-24
Groceries,250381,28,642.19,2023-09-18
Home Appliances,211505,57,686.91,2024-02-16
Groceries,478102,61,887.46,2024-05-02
Clothing,647178,98,712.64,2023-09-19
Groceries,683673,97,942.3,2023-05-21
Home Appliances,036318,72,823.35,2024-01-25
Clothing,900707,8,673.43,2024-01-20
Electronics,914699,67,352.13,2024-04-26
Groceries,430533,47,786.27,2023-07-13
Groceries,075234,8,595.17,2023-08-05
Groceries,963734,12,47.43,2023-07-29
Groceries,944773,51,58.79,2023-11-11
Home Appliances,340829,72,492.94,2023-11-22
Electronics,298494,63,578.59,2023-05-27
Clothing,512256,58,839.57,2023-05-22
Clothing,695708,56,955.28,2024-03-28
Groceries,686367,71,469.91,2023-10-18
Home Appliances,822447,98,212.77,2024-02-14
Electronics,350837,80,511.38,2023-07-28
Electronics,430024,9,620.99,2024-02-12
Groceries,911022,88,688.11,2023-11-10
Groceries,084237,9,432.7,2023-10-31
Clothing,824836,38,66.1,2023-07-04
Electronics,390291,9,313.32,2023-09-28
Home Appliances,828253,63,630.68,2023-12-10
Groceries,333170,66,903.63,2023-12-16
Home Appliances,778242,74,361.83,2023-11-16
Electronics,020940,44,316.09,2024-04-15
Clothing,525680,7,166.95,2023-11-14
Groceries,980911,86,540.76,2024-04-01
Home Appliances,582937,49,246.04,2024-03-25
Clothing,806725,19,904.86,2023-09-04
Clothing,275245,8,596.21,2023-06-15
Groceries,362983,31,108.7,2023-07-30
Clothing,321186,28,477.6,2024-03-12
Electronics,595587,4,65.53,2024-01-25
Electronics,393527,30,690.97,2023-12-30
Electronics,951184,4,20.68,2023-09-30
Clothing,450263,18,808.12,2024-04-22
Groceries,301354,86,669.46,2023-09-23
Electronics,875228,66,116.65,2024-01-01
Electronics,107250,59,933.79,2024-03-17
Electronics,736378,81,61.96,2023-12-23
Home Appliances,713301,10,99.94,2023-07-24
Groceries,666787,55,321.33,2023-07-14
Groceries,499367,57,881.86,2023-11-17
Electronics,753247,70,811.63,2023-06-01
Home Appliances,828410,39,182.89,2023-06-12
Groceries,270401,66,220.37,2024-03-16
Groceries,412663,36,352.16,2023-12-18
Clothing,715984,13,96.75,2023-09-25
Clothing,099572,41,709.6,2023-09-30
Groceries,600367,86,161.06,2023-06-13
Home Appliances,596810,20,549.87,2023-06-21
Groceries,073108,59,513.48,2023-12-09
Electronics,919838,8,308.69,2023-09-26
Groceries,696250,98,252.68,2023-07-08
Groceries,362880,5,795.16,2023-06-28
Groceries,372197,5,151.04,2023-09-17
Groceries,316255,47,836.31,2023-11-11
Electronics,991901,35,149.61,2023-12-16
Clothing,815028,94,496.01,2024-01-09
Electronics,879390,39,531.19,2023-06-28
Groceries,164183,81,42.1,2023-08-04
Clothing,058497,91,831.94,2023-06-26
Clothing,027874,61,527.94,2023-09-12
Electronics,426253,41,11.14,2023-09-05
Clothing,704973,99,855.52,2024-01-23
Groceries,066839,6,466.44,2023-06-21
Clothing,703654,42,238.82,2024-03-29
Clothing,534097,86,232.81,2024-03-16
Clothing,441676,95,428.42,2023-11-26
Clothing,850946,6,112.04,2024-03-25
Clothing,369181,1,480.0,2023-09-29
Clothing,665864,54,263.26,2023-11-14
Electronics,623326,36,898.35,2023-05-20
Electronics,915631,11,648.59,2023-06-06
Clothing,355174,43,197.82,2023-08-12
Groceries,607196,70,306.02,2023-09-12
Home Appliances,769741,41,96.53,2023-06-23
Electronics,827833,7,222.61,2023-07-28
Electronics,462685,84,597.62,2023-07-07
Home Appliances,524532,48,235.11,2024-01-04
Home Appliances,623407,83,586.07,2023-11-04
Electronics,334067,41,313.8,2024-01-14
Groceries,803674,43,625.0,2023-08-21
Clothing,849560,3,929.85,2023-07-06
Clothing,304586,86,956.38,2024-04-02
Clothing,689648,33,549.3,2023-07-17
Clothing,138270,98,66.3,2023-10-21
Home Appliances,264685,14,785.35,2023-05-20
Electronics,362205,7,348.42,2023-05-23
Electronics,347976,21,901.7,2024-03-29
Groceries,147523,62,562.9,2023-06-10
Electronics,353673,2,102.23,2023-07-23
Electronics,598744,54,366.59,2024-03-13
Electronics,823539,6,236.42,2023-08-31
Groceries,588794,6,548.69,2023-09-27
Groceries,736261,44,233.24,2024-02-16
Clothing,500169,48,427.66,2024-04-07
Electronics,246441,21,187.88,2024-04-29
Electronics,763974,94,992.69,2023-12-31
Clothing,787893,10,882.35,2024-04-06
Clothing,436365,12,630.81,2023-07-01
Groceries,908376,80,572.79,2023-10-02
Clothing,619964,69,836.96,2023-12-17
Groceries,597491,26,86.8,2024-04-06
Clothing,835601,10,868.66,2023-07-14
Electronics,359564,97,741.27,2024-04-12
Clothing,021369,17,41.95,2024-02-12
Groceries,479658,92,329.1,2024-02-08
Home Appliances,285625,73,63.77,2023-08-17
Clothing,188833,12,93.16,2023-08-03
Electronics,158016,70,633.86,2024-03-23
Electronics,898777,77,743.84,2023-10-26
Home Appliances,616791,79,301.29,2023-09-06
Clothing,949014,92,92.03,2023-11-07
Clothing,971875,17,32.67,2023-11-23
Home Appliances,590345,72,199.73,2024-03-23
Groceries,940318,64,168.73,2023-06-26
Groceries,845124,78,353.88,2023-08-09
Groceries,487683,45,783.5,2023-12-18
Clothing,363228,37,730.32,2024-04-29
Clothing,340403,79,422.82,2023-11-16
Groceries,403600,94,12.58,2023-10-13
Electronics,971650,89,321.01,2023-06-29
Electronics,017905,15,494.01,2023-12-08
Electronics,235909,42,690.03,2023-07-12
Electronics,501979,39,297.54,2023-06-14
Electronics,088008,53,266.75,2024-02-18
Clothing,612875,43,112.83,2023-08-03
Electronics,260437,58,466.82,2024-02-06
Home Appliances,123039,1,202.28,2024-03-23
Home Appliances,503965,61,356.96,2024-01-21
Groceries,474329,54,329.39,2024-03-28
Groceries,126626,19,892.72,2023-11-06
Clothing,108967,39,117.0,2024-04-20
Clothing,284475,91,178.66,2023-11-09
Electronics,342190,21,749.16,2024-01-10
Home Appliances,820234,67,810.05,2023-08-07
Groceries,303503,1,196.62,2024-02-19
Home Appliances,020139,73,867.08,2024-03-07
Groceries,188238,47,806.6,2024-01-09
Electronics,103616,34,758.01,2023-09-06
Clothing,991793,68,781.11,2024-03-02
Electronics,814214,81,700.56,2024-03-15
Home Appliances,568058,22,701.66,2023-07-12
Home Appliances,608293,60,937.81,2023-11-06
Home Appliances,287677,59,658.94,2024-01-15
Electronics,823402,16,714.71,2023-05-19
Electronics,028591,7,969.57,2024-03-25
Home Appliances,087158,21,700.82,2024-04-20
Groceries,341321,65,392.27,2024-03-02
Electronics,984303,33,928.03,2023-09-07
Groceries,611724,86,666.44,2023-06-11
Electronics,789077,53,436.97,2024-05-02
Groceries,399803,2,330.39,2023-05-18
Clothing,613465,4,34.6,2024-03-02
Electronics,297552,3,862.71,2023-06-12
Home Appliances,208589,19,256.32,2023-08-05
Clothing,911760,26,800.37,2023-06-11
Clothing,459868,29,828.04,2023-08-13
Clothing,942282,43,425.73,2024-02-01
Groceries,965515,84,412.44,2024-03-11
Home Appliances,503875,10,872.5,2024-02-17
Home Appliances,354690,82,69.77,2023-05-27
Electronics,967725,86,604.35,2024-03-27
Home Appliances,277549,61,825.16,2023-08-18
Home Appliances,634722,31,842.17,2023-10-23
Groceries,150523,64,712.08,2023-07-12
Electronics,928110,33,823.69,2024-04-26
Home Appliances,809630,98,654.72,2024-04-03
Clothing,540631,19,875.29,2023-11-12
Electronics,993462,7,94.03,2023-05-23
Groceries,218690,61,728.41,2023-08-31
Groceries,381439,64,265.59,2023-12-23
Home Appliances,908504,27,802.62,2023-07-15
Home Appliances,379932,92,918.61,2023-12-02
Electronics,885583,32,468.17,2023-09-16
Clothing,185489,19,356.84,2023-12-10
Electronics,968529,47,275.92,2023-10-17
Groceries,031016,43,999.32,2024-04-09
Electronics,469791,78,824.5,2024-03-21
Clothing,053626,20,789.82,2024-03-25
Home Appliances,431161,34,413.89,2024-05-12
Groceries,558060,34,159.63,2023-07-21
Clothing,906957,20,234.45,2023-11-30
Groceries,781716,70,267.91,2023-06-14
Clothing,159675,27,296.65,2023-10-02
Clothing,760989,61,920.98,2024-05-08
Electronics,762517,72,573.92,2023-12-01
Electronics,583435,79,847.42,2023-06-22
Electronics,366084,56,684.41,2023-10-27
Electronics,057484,17,214.66,2024-01-19
Clothing,003018,99,540.45,2023-10-21
Groceries,241522,21,173.75,2024-04-30
Clothing,895927,69,77.46,2024-04-21
Electronics,733186,1,49.7,2024-02-19
Clothing,926251,53,466.02,2023-12-28
Clothing,071747,68,958.2,2024-01-22
Groceries,949112,91,684.34,2023-06-25
Clothing,990634,94,195.47,2023-08-14
Groceries,442845,67,857.67,2024-02-20
Electronics,650377,19,960.59,2024-01-20
Electronics,957452,18,411.15,2023-10-05
Clothing,504262,44,807.21,2023-10-30
Groceries,266553,38,261.45,2023-08-01
Clothing,305466,64,201.74,2023-05-22
Clothing,701868,27,509.23,2023-06-18
Groceries,594421,26,636.05,2023-09-18
Clothing,213066,7,469.86,2024-01-29
Groceries,577987,73,839.38,2023-10-24
Electronics,796168,85,619.01,2023-10-04
Groceries,866532,20,914.32,2023-12-05
Groceries,507704,49,38.51,2024-03-27
Groceries,676347,3,155.53,2024-01-25
Clothing,450412,18,680.37,2023-05-29
Electronics,109922,50,696.59,2023-11-14
Electronics,217331,17,216.22,2023-08-03
Home Appliances,878804,61,268.79,2024-03-04
Clothing,110539,35,480.31,2023-06-03
Clothing,726014,57,762.59,2023-10-20
Clothing,854401,18,765.64,2024-01-16
Clothing,654764,45,871.79,2023-07-20
Clothing,921982,47,595.27,2023-09-06
Home Appliances,037629,64,104.56,2024-04-29
Electronics,829102,13,895.88,2023-07-02
Groceries,408670,22,909.58,2023-08-18
Home Appliances,565360,4,747.76,2024-03-01
Home Appliances,934721,4,609.92,2023-06-09
Home Appliances,467994,63,497.84,2024-01-20
Home Appliances,621915,57,529.91,2024-02-20
Electronics,999005,94,380.05,2024-01-21
Electronics,755647,31,304.51,2023-06-09
Home Appliances,654472,23,177.99,2024-01-03
Groceries,648110,45,148.56,2024-02-16
Groceries,840185,66,901.29,2023-10-12
Groceries,679258,31,627.98,2024-04-23
Home Appliances,209015,96,820.84,2023-07-27
Clothing,804118,61,775.28,2023-11-23
Home Appliances,029527,60,800.24,2023-11-29
Clothing,235424,73,421.43,2024-03-10
Home Appliances,580197,11,712.22,2023-05-19
Groceries,867700,31,274.12,2024-05-03
Electronics,410721,25,513.84,2023-08-20
Groceries,818933,29,414.48,2023-10-22
Clothing,642496,37,650.42,2023-10-13
Groceries,729346,68,941.49,2024-03-30
Electronics,143667,9,743.84,2024-04-06
Clothing,144056,93,965.95,2024-04-18
Clothing,405069,99,193.06,2023-12-22
Electronics,089422,42,715.77,2024-02-08
Electronics,917382,67,387.2,2023-12-18
Electronics,839703,61,189.94,2023-06-10
Electronics,369344,55,298.75,2023-08-16
Electronics,997201,50,53.07,2023-05-29
Home Appliances,127590,2,391.35,2023-09-16
Groceries,673826,42,948.35,2024-05-09
Electronics,326742,48,979.16,2023-10-10
Groceries,822782,43,328.4,2023-08-18
Electronics,811379,57,175.29,2023-10-15
Groceries,053598,40,140.53,2023-08-11
Home Appliances,330102,32,540.77,2024-04-27
Clothing,875295,34,499.22,2023-06-20
Electronics,816331,21,210.81,2023-09-30
Clothing,181828,58,961.95,2023-10-13
Groceries,826159,99,547.1,2024-01-13
Groceries,916313,99,916.21,2023-10-19
Home Appliances,215821,34,756.92,2024-02-15
Groceries,353929,96,380.91,2023-05-29
Electronics,834504,35,240.98,2023-09-28
Home Appliances,826380,12,252.12,2024-04-01
Electronics,338986,45,57.46,2023-08-02
Clothing,155515,96,17.9,2023-11-03
Groceries,120719,84,588.03,2024-02-24
Groceries,925531,81,120.91,2024-04-25
Clothing,283570,15,974.2,2023-11-17
Home Appliances,470553,99,876.83,2024-04-06
Home Appliances,861262,14,342.53,2024-02-02
Clothing,258804,82,593.65,2023-08-11
Clothing,124617,14,372.95,2023-09-26
Electronics,087560,73,756.15,2023-12-13
Home Appliances,697391,38,494.2,2023-06-22
Groceries,141198,73,724.96,2023-11-14
Electronics,066986,15,231.72,2023-10-29
Groceries,179538,43,923.71,2024-03-29
Groceries,411623,33,456.71,2024-05-09
Electronics,575218,90,734.3,2024-02-06
Electronics,490544,41,160.44,2023-11-23
Groceries,147578,66,889.18,2023-06-22
Groceries,065003,88,633.02,2023-05-16
Home Appliances,416447,15,85.16,2024-01-16
Clothing,093800,37,580.23,2024-03-30
Clothing,573970,39,223.84,2023-07-05
Electronics,203026,16,398.32,2024-01-01
Groceries,892390,98,318.37,2024-01-13
Groceries,413014,93,624.03,2023-07-14
Home Appliances,561048,81,339.8,2023-12-23
Home Appliances,731234,30,894.14,2023-08-12
Home Appliances,517112,92,587.29,2023-11-06
Groceries,292044,28,824.77,2024-01-11
Home Appliances,273523,96,767.17,2023-07-02
Clothing,345774,54,348.26,2023-10-23
Electronics,322314,46,320.55,2024-03-15
Electronics,237270,69,128.54,2024-01-23
Clothing,353912,56,954.65,2023-12-21
Groceries,443294,18,720.76,2024-03-11
Clothing,899365,41,445.67,2023-10-20
Electronics,682978,34,723.59,2023-10-23
Home Appliances,045044,27,21.22,2023-08-11
Groceries,903420,38,239.38,2023-07-27
Clothing,822462,93,23.2,2023-11-22
Home Appliances,566593,19,690.91,2024-02-07
Groceries,451017,69,215.1,2023-05-21
Clothing,451056,98,419.21,2023-07-16
Home Appliances,099889,9,790.0,2023-06-22
Electronics,155704,82,174.74,2023-12-15
Clothing,123561,77,966.97,2023-09-17
Home Appliances,805264,6,105.69,2023-11-17
Groceries,440539,67,756.79,2024-03-25
Groceries,715895,41,362.51,2023-11-19
Home Appliances,391500,10,678.34,2024-04-12
Groceries,583231,27,871.25,2024-01-30
Home Appliances,048000,63,998.06,2023-08-06
Clothing,253678,63,193.14,2024-02-03
Home Appliances,324860,30,948.61,2023-11-15
Groceries,036706,52,48.41,2023-10-05
Home Appliances,073759,23,163.43,2024-04-11
Electronics,483118,40,990.38,2023-12-10
Groceries,427931,37,212.86,2024-05-09
Clothing,440232,61,314.58,2024-01-17
Clothing,712841,81,97.0,2024-05-07
Clothing,207136,92,768.0,2023-12-05
Groceries,701591,85,412.41,2023-11-29
Clothing,418421,94,552.45,2023-05-21
Home Appliances,395022,8,678.12,2023-05-22
Electronics,064106,5,633.53,2023-12-21
Electronics,188712,50,227.5,2024-04-13
Electronics,840520,77,643.59,2024-03-14
Clothing,986971,20,807.58,2023-06-13
Groceries,678481,27,710.19,2024-04-19
Home Appliances,506970,81,371.44,2023-06-17
Electronics,809699,3,417.24,2023-08-03
Groceries,749179,41,631.71,2023-12-13
Home Appliances,764471,42,112.59,2024-04-08
Groceries,933686,9,960.19,2024-04-03
Groceries,650020,36,752.67,2024-02-09
Clothing,294028,43,501.36,2023-07-04
Electronics,454629,7,47.47,2023-10-16
Electronics,475844,27,773.47,2023-10-18
Electronics,497278,63,877.32,2023-06-02
Electronics,268726,95,834.24,2023-10-11
Clothing,539763,56,86.6,2024-05-10
Electronics,698217,93,231.76,2023-10-27
Clothing,099251,35,775.47,2024-02-20
Clothing,298229,91,887.71,2024-04-14
Home Appliances,881550,38,597.08,2024-02-18
Groceries,016852,79,610.28,2023-08-03
Clothing,833188,89,894.44,2024-03-15
Clothing,232158,92,964.31,2024-04-18
Clothing,986415,26,728.52,2023-08-16
Electronics,694539,46,102.8,2024-04-21
Electronics,017401,57,369.42,2023-10-07
Electronics,984600,20,826.73,2023-06-03
Clothing,946050,64,889.23,2024-04-19
Clothing,766433,9,836.94,2023-06-01
Clothing,332338,51,104.7,2023-08-16
Groceries,616889,32,84.98,2024-02-06
Clothing,793511,56,521.21,2023-09-20
Clothing,989293,26,484.18,2023-08-28
Electronics,371914,49,778.09,2023-09-10
Clothing,958185,36,528.18,2023-09-10
Groceries,579294,88,39.69,2023-07-31
Groceries,603193,86,703.03,2023-09-21
Groceries,387861,82,532.12,2024-03-31
Clothing,634393,19,943.18,2024-03-22
Groceries,874863,83,583.11,2024-01-17
Home Appliances,968195,15,17.93,2023-10-24
Groceries,079032,15,409.44,2023-12-03
Home Appliances,651765,79,805.8,2023-12-15
Clothing,306703,51,650.5,2024-01-24
Clothing,286525,76,731.29,2024-03-16
Groceries,864986,13,221.29,2023-09-04
Groceries,676219,70,54.97,2024-01-23
Home Appliances,988118,64,860.36,2024-04-13
Electronics,606710,5,787.63,2023-08-15
Electronics,768251,8,102.17,2023-10-19
Clothing,769893,3,407.8,2023-08-20
Clothing,916703,69,902.68,2023-10-27
Groceries,322284,25,227.15,2023-10-10
Groceries,199309,8,49.92,2023-07-12
Electronics,670438,23,979.5,2023-09-24
Groceries,267482,48,112.52,2023-10-31
Groceries,651830,27,963.23,2023-08-16
Home Appliances,943399,15,208.51,2023-12-08
Clothing,886418,13,743.46,2024-03-01
Home Appliances,000707,59,248.17,2023-09-22
Groceries,807785,18,20.73,2023-07-13
Groceries,057355,99,954.28,2024-01-31
Clothing,652658,47,887.54,2023-10-30
Groceries,714208,72,447.85,2024-03-05
Clothing,311276,38,512.44,2024-01-19
Clothing,619208,49,873.51,2023-12-17
Clothing,870861,57,429.17,2023-12-16
Groceries,991537,66,377.7,2023-08-13
Electronics,808063,31,626.85,2024-01-26
Electronics,582179,62,999.64,2024-02-19
Electronics,196734,94,974.61,2023-12-31
Groceries,604662,9,805.62,2023-09-30
Clothing,758161,33,680.47,2024-01-04
Electronics,922318,73,613.87,2023-07-06
Clothing,415283,72,997.68,2024-01-02
Groceries,873822,78,351.97,2024-04-17
Groceries,835293,88,528.33,2023-07-10
Electronics,506417,56,744.65,2023-12-08
Groceries,419610,94,12.24,2024-03-18
Groceries,948324,4,822.52,2023-05-22
Electronics,409512,69,206.94,2024-02-01
Groceries,199401,70,798.65,2024-05-01
Clothing,590594,35,827.24,2024-02-02
Clothing,090524,17,700.49,2023-08-27
Clothing,675592,95,521.41,2024-01-28
Groceries,561933,55,419.14,2023-10-22
Home Appliances,541344,80,21.22,2024-01-12
Groceries,625768,35,898.58,2023-11-13
Home Appliances,032333,90,719.82,2023-12-21
Clothing,124081,1,238.89,2023-12-27
Electronics,012697,1,252.85,2024-04-01
Clothing,329220,37,227.58,2023-07-22
Home Appliances,826202,55,39.0,2023-07-04
Clothing,036575,8,915.41,2023-08-20
Groceries,561238,42,543.74,2024-01-02
Electronics,293159,36,793.93,2024-04-27
Clothing,791853,95,188.52,2024-03-12
Groceries,044612,2,291.72,2023-08-04
Clothing,833709,20,407.94,2024-02-08
Groceries,225045,15,256.31,2023-07-31
Groceries,617294,6,728.09,2023-08-30
Groceries,815191,52,943.0,2024-03-22
Groceries,172199,81,502.47,2023-09-01
Home Appliances,902337,36,951.36,2024-01-09
Clothing,087273,41,488.03,2024-04-18
Groceries,564144,4,230.72,2023-12-04
Electronics,008195,24,334.96,2024-01-26
Electronics,137294,43,723.14,2024-05-04
Home Appliances,465505,73,566.73,2023-12-04
Clothing,902941,23,162.75,2024-01-01
Electronics,345140,51,789.13,2023-06-04
Groceries,455242,30,772.12,2023-05-20
Groceries,657616,71,792.31,2023-06-19
Home Appliances,640384,18,546.17,2024-03-27
Groceries,501310,69,65.39,2024-01-27
Electronics,369032,5,399.87,2024-04-01
Electronics,769393,96,298.34,2024-01-15
Electronics,662044,87,816.3,2023-07-18
Clothing,036997,78,492.94,2023-08-18
Clothing,295322,90,35.39,2024-03-08
Groceries,369687,89,521.75,2024-02-14
Clothing,760819,7,748.27,2023-07-18
Groceries,416151,41,574.0,2023-08-23
Electronics,197119,86,695.35,2024-01-30
Home Appliances,419955,29,488.9,2023-06-07
Electronics,870100,23,319.55,2023-08-30
Groceries,431454,1,939.02,2023-11-11
Electronics,318627,24,156.68,2024-02-02
Electronics,942543,75,204.78,2023-05-31
Electronics,017240,70,354.33,2024-02-01
Clothing,130519,78,138.7,2024-01-12
Electronics,698162,82,105.24,2023-11-16
Electronics,620934,67,529.02,2023-11-22
Electronics,865931,30,349.33,2023-06-07
Groceries,972810,79,751.93,2023-09-06
Electronics,604711,81,944.16,2024-04-10
Clothing,629341,56,880.84,2024-05-07
Groceries,817280,45,944.4,2024-01-12
Clothing,605910,86,182.01,2024-02-14
Groceries,286636,84,164.57,2024-05-13
Groceries,104346,98,506.28,2023-09-23
Home Appliances,898536,41,566.65,2024-04-25
Home Appliances,277553,76,856.96,2023-10-27
Electronics,775971,18,338.89,2024-03-02
Clothing,578707,71,809.05,2023-12-15
Groceries,364842,79,905.27,2023-09-17
Electronics,909201,80,653.98,2023-05-17
Groceries,051127,9,460.35,2023-09-17
Electronics,995865,27,202.88,2023-11-10
Clothing,476614,47,689.31,2023-08-01
Clothing,468002,64,913.68,2023-07-17
Home Appliances,361871,3,137.95,2023-06-17
Clothing,849328,80,673.56,2023-06-09
Home Appliances,936176,52,131.55,2023-10-17
Electronics,214825,42,589.71,2023-12-22
Groceries,203480,37,703.96,2023-05-16
Clothing,333030,41,35.4,2024-04-30
Groceries,035095,78,752.04,2023-07-20
Clothing,667407,44,83.82,2023-07-02
Groceries,893206,55,453.4,2024-04-15
Groceries,143451,9,887.45,2024-03-11
Clothing,979020,65,69.14,2024-03-01
Groceries,304715,66,718.73,2023-06-25
Groceries,084715,24,253.38,2023-07-17
Clothing,361152,75,605.44,2023-09-11
Home Appliances,113440,83,893.18,2023-11-29
Clothing,499684,95,605.29,2023-11-10
Electronics,633409,43,612.03,2023-05-31
Groceries,151952,60,387.97,2024-02-11
Clothing,760193,63,517.41,2023-08-05
Electronics,586522,66,237.73,2023-05-20
Electronics,920291,26,641.39,2024-02-25
Home Appliances,841426,70,380.24,2023-08-11
Groceries,208072,32,442.87,2024-02-02
Groceries,126469,73,231.46,2023-11-24
Clothing,267616,68,725.87,2023-11-27
Groceries,784112,1,777.79,2023-07-31
Groceries,674166,34,239.83,2023-11-05
Electronics,064545,60,784.09,2024-03-27
Electronics,757513,68,29.73,2023-05-16
Electronics,336241,71,269.26,2024-02-20
Clothing,161025,53,716.08,2023-10-30
Groceries,268859,73,671.03,2023-09-26
Clothing,236994,28,60.72,2023-06-22
Clothing,269625,64,743.49,2024-05-03
Groceries,084677,20,385.13,2024-03-08
Home Appliances,267698,81,811.58,2023-09-25
Home Appliances,496517,41,493.22,2023-09-07
Home Appliances,443130,31,342.19,2023-08-06
Groceries,371140,8,474.93,2024-02-28
Clothing,620557,13,21.68,2023-10-13
Electronics,142521,50,222.79,2023-06-05
Electronics,149597,27,437.75,2023-09-22
Groceries,592382,28,230.05,2024-02-16
Clothing,525162,3,629.9,2024-01-07
Electronics,150527,58,66.63,2023-09-27
Electronics,566545,70,507.39,2024-01-11
Clothing,630584,19,748.32,2024-04-10
Home Appliances,446174,37,37.88,2023-10-31
Groceries,140114,48,913.03,2023-07-31
Home Appliances,307548,91,17.87,2024-03-11
Electronics,010132,18,232.61,2024-01-03
Clothing,467691,60,385.96,2024-05-10
Groceries,890966,91,995.27,2023-08-29
Clothing,035078,50,930.49,2023-07-16
Electronics,643499,76,572.9,2023-11-18
Clothing,573592,12,793.66,2023-11-11
Clothing,691168,38,184.06,2024-01-03
Electronics,366427,6,745.77,2024-02-11
Clothing,313949,27,633.3,2023-08-18
Groceries,132149,61,734.0,2023-05-31
Electronics,311072,42,531.04,2024-02-13
Electronics,053885,65,753.59,2023-07-08
Electronics,763523,59,98.56,2023-11-15
Electronics,658680,46,657.7,2024-03-09
Electronics,254028,23,139.48,2023-10-26
Clothing,590978,55,319.97,2023-05-30
Clothing,090927,58,131.26,2023-06-22
Clothing,483299,54,323.77,2023-06-24
Clothing,204068,98,370.29,2023-07-10
Groceries,520027,20,823.82,2023-07-27
Clothing,682244,98,552.04,2023-10-10
Clothing,658119,91,678.32,2023-12-10
Groceries,586945,46,776.21,2023-08-19
Groceries,899233,30,446.76,2023-12-05
Electronics,736890,51,578.4,2024-04-30
Electronics,143623,65,216.21,2023-09-21
Clothing,095656,8,175.89,2024-02-14
Groceries,073380,97,636.02,2023-07-24
Home Appliances,460553,88,557.37,2023-12-15
Clothing,005437,61,348.22,2023-08-12
Groceries,969255,34,988.3,2023-08-08
Groceries,989108,1,918.7,2024-01-14
Electronics,706555,64,644.21,2023-06-14
Groceries,172627,89,324.69,2023-10-12
Electronics,268545,93,597.04,2023-07-13
Electronics,375765,57,680.11,2024-02-26
Groceries,826886,94,526.03,2024-02-20
Home Appliances,161584,29,764.37,2024-01-16
Electronics,019497,92,737.24,2023-09-05
Electronics,041584,72,111.05,2023-08-30
Electronics,776209,13,112.92,2024-03-06
Clothing,581231,83,310.6,2023-12-14
Groceries,925840,48,59.35,2024-04-05
Clothing,819205,16,437.27,2023-11-20
Home Appliances,351851,49,821.67,2023-12-08
Clothing,825809,94,28.62,2024-04-19
Electronics,714201,50,44.75,2023-12-04
Electronics,871795,67,786.27,2023-10-08
Home Appliances,268199,32,952.44,2023-06-18
Home Appliances,069396,25,623.45,2023-07-29
Clothing,010496,79,143.9,2023-07-28
Groceries,644274,8,745.18,2023-07-09
Groceries,021442,37,876.28,2023-09-12
Home Appliances,854857,89,552.77,2024-01-15
Electronics,651284,45,884.19,2024-02-29
Groceries,750987,4,257.25,2023-07-23
Home Appliances,742176,11,83.58,2023-08-14
Home Appliances,120382,63,178.07,2024-05-12
Clothing,641595,5,73.59,2024-05-01
Home Appliances,946938,7,461.41,2024-04-25
Electronics,344150,32,889.32,2023-07-06
Electronics,652595,57,542.62,2024-04-02
Home Appliances,919980,68,366.69,2023-08-29
Electronics,580314,71,85.79,2023-05-31
Groceries,287816,11,281.76,2023-12-02
Groceries,095565,47,142.36,2024-04-10
Electronics,437390,95,280.4,2023-06-04
Electronics,347660,50,891.64,2023-09-24
Groceries,731000,97,243.2,2023-08-04
Electronics,180710,91,427.49,2023-07-22
Groceries,660054,95,136.0,2023-10-17
Home Appliances,750949,60,736.04,2024-02-04
Clothing,438959,9,935.77,2024-01-16
Groceries,238406,35,645.6,2024-04-22
Groceries,741138,55,222.6,2023-07-22
Groceries,439500,35,79.8,2023-11-30
Electronics,320751,96,863.22,2023-12-28
Clothing,188191,13,853.62,2023-08-13
Electronics,322525,25,43.29,2023-09-27
Electronics,330929,56,620.36,2024-03-18
Home Appliances,495131,52,471.11,2024-05-08
Clothing,380795,83,794.68,2023-08-01
Clothing,595602,53,763.9,2023-07-14
