Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date,Customer_ID,Supplier_ID
Clothing,503323,65,12.49,2024-04-10,CCDC,ZZZ
Clothing,925076,72,900.3,2024-04-10,DHDH,ZZZ
Clothing,666056,69,77.38,2023-05-27,EFFH,XWZ
Groceries,957548,62,644.85,2024-05-10,GDFC,WYY
Clothing,548548,38,695.83,2024-01-13,GECB,ZZY
Home Appliances,910410,6,514.24,2023-08-11,HEFD,XZZ
Electronics,649287,21,226.85,2024-03-02,DFBD,XWX
Clothing,856388,37,831.46,2023-11-30,GDDC,XZY
Electronics,428233,88,672.45,2023-08-09,ECAD,WZW
Home Appliances,237051,52,331.28,2024-02-02,CAAD,WXW
Clothing,770578,44,945.52,2023-06-20,GHCH,YWY
Groceries,723108,30,322.61,2024-03-22,CDGC,XXY
Clothing,840350,12,765.56,2023-10-19,BCGD,XYX
Electronics,119501,29,611.38,2023-07-19,HAHE,YXZ
Electronics,913908,98,875.19,2023-05-22,CAEH,ZYY
Clothing,042884,7,181.6,2024-02-14,AGDE,YZX
Electronics,245756,47,726.62,2023-11-30,DCAA,WYW
Groceries,637714,78,411.81,2024-01-15,CEDD,XYY
Groceries,233207,26,337.09,2024-05-11,HBDG,YZW
Clothing,051184,72,727.39,2023-05-16,BECF,YZY
Clothing,534880,56,463.75,2023-07-18,GFFF,ZXZ
Electronics,233366,64,469.92,2024-04-13,HEGC,ZZY
Clothing,073130,57,591.7,2023-05-31,HCDF,WZW
Clothing,329305,12,736.6,2023-06-19,FBCC,WZX
Clothing,678513,5,372.27,2023-07-18,EBFG,YWW
Electronics,975261,91,290.06,2023-12-23,CCCD,ZXX
Electronics,866572,52,933.45,2024-03-14,EHGE,WYZ
Groceries,062854,45,686.76,2024-04-12,GGGF,XXW
Clothing,660417,84,606.51,2023-06-06,CGHF,YWW
Home Appliances,149541,76,679.44,2023-05-21,HECF,WXX
Clothing,077386,5,579.25,2024-05-03,GHDF,WYY
Groceries,527425,21,574.05,2023-12-25,FDEF,YZY
Home Appliances,715095,37,457.44,2024-04-02,EFDA,WYZ
Groceries,204279,18,372.23,2023-12-27,FFAG,ZYZ
Groceries,977207,3,649.05,2023-08-17,ECFB,YYX
Groceries,158285,38,165.17,2024-05-12,FDAA,XYZ
Electronics,004207,56,795.23,2024-04-29,CBBA,XYW
Groceries,876181,83,867.59,2024-04-11,FHCH,WYY
Electronics,064186,75,790.19,2024-04-19,AHGG,XZY
Groceries,594837,12,192.39,2023-12-22,BBGF,XXZ
Electronics,267397,78,797.16,2023-08-26,EDGD,YWZ
Home Appliances,326486,85,898.79,2024-05-07,CDEH,XXZ
Groceries,176756,25,151.24,2024-02-20,FADH,WZY
Groceries,516442,12,533.4,2023-10-15,DCDC,XZY
Electronics,588734,46,821.37,2023-05-26,FBDC,WZY
Home Appliances,550025,80,592.08,2023-09-27,FHAF,WXZ
Clothing,691025,71,87.27,2024-01-24,AAEF,YZW
Clothing,955892,87,848.0,2023-06-08,FGBG,YWZ
Home Appliances,518308,49,123.83,2024-04-07,BEEC,WYW
Clothing,166075,55,344.42,2023-11-09,GDAF,WXX
Electronics,964238,30,709.56,2023-10-14,FFFG,YZZ
Electronics,989988,53,899.0,2023-10-01,EDFC,ZXX
Home Appliances,343027,44,598.99,2024-03-30,EFDA,WZX
Groceries,167047,1,123.34,2023-07-01,FCAF,WYY
Electronics,122225,74,251.4,2023-11-19,ACCB,WYY
Groceries,138738,98,212.78,2024-04-09,BHEG,YYY
Clothing,656094,21,314.61,2024-05-01,ECGA,XXY
Groceries,425686,58,310.74,2023-09-26,FCBH,ZWX
Groceries,525212,75,388.37,2024-03-23,BDDC,YYW
Groceries,452482,91,992.1,2023-08-26,BHED,XZY
Home Appliances,977708,43,666.63,2023-10-06,HGHG,ZZX
Electronics,307574,98,343.38,2023-05-17,GFFG,XZW
Electronics,185539,32,435.65,2023-06-07,CGGA,WZW
Electronics,198498,12,26.04,2023-11-14,BGGG,YYW
Groceries,031782,70,622.04,2024-05-09,FCAD,ZYZ
Clothing,952360,3,782.56,2023-07-07,AAAG,YWY
Electronics,736785,81,514.5,2023-11-03,HCGF,WWZ
Clothing,916170,69,97.22,2024-03-05,EFCA,XYZ
Electronics,385743,88,192.15,2023-09-12,HAHF,ZYW
Home Appliances,841165,20,535.96,2023-06-07,HGCD,WYY
Groceries,977213,29,946.17,2023-08-04,CFGA,WYW
Home Appliances,238926,64,132.02,2024-02-16,ADBH,XZW
Home Appliances,605177,1,456.42,2023-05-22,HCFG,ZYX
Clothing,524557,53,410.97,2023-05-30,FGBB,XWY
Clothing,593602,61,153.49,2023-09-26,EFHD,YXY
Home Appliances,725609,39,810.73,2023-12-22,EECF,XWZ
Groceries,083112,8,217.34,2024-02-27,CDBA,WZZ
Groceries,513337,89,471.11,2023-06-18,GFEE,ZYX
Electronics,028638,67,38.96,2023-12-19,BDBG,XXZ
Electronics,164308,14,652.36,2023-09-25,DHFA,YWY
Clothing,258066,88,709.64,2024-02-27,EDDF,XZX
Groceries,683385,51,427.76,2024-04-09,FCCC,WWY
Electronics,588683,85,984.53,2023-05-22,FFCC,ZXZ
Home Appliances,893160,50,81.03,2023-06-03,FHEG,XYZ
Electronics,968616,84,900.71,2023-11-18,CBAE,ZYX
Clothing,646043,35,139.37,2023-12-10,BCEB,ZXY
Groceries,190817,33,203.38,2023-06-27,ECHB,YYW
Electronics,034367,20,943.89,2023-12-22,DBDA,XZX
Groceries,289207,47,778.7,2024-01-07,ADGH,WZY
Electronics,770322,80,884.33,2024-05-05,EBDD,WYZ
Groceries,984072,35,967.39,2023-09-02,GCGH,YXZ
Groceries,157246,65,60.23,2023-08-10,AAFD,WWW
Electronics,732830,83,969.1,2023-08-16,FBFA,YWW
Home Appliances,752746,88,991.1,2024-05-09,EAAC,WXZ
Electronics,216415,29,280.26,2024-02-04,ACED,YZX
Home Appliances,307223,22,102.37,2024-03-15,HGFA,WZZ
Clothing,945761,28,407.63,2023-07-30,GBGA,ZWW
Home Appliances,455232,51,701.17,2023-08-29,CDGC,ZYZ
Groceries,304574,62,308.83,2023-09-28,ECHC,YYX
Clothing,903767,41,216.79,2024-04-18,FAFA,XXX
Groceries,383955,59,290.89,2024-05-02,FHDA,XWX
Clothing,595516,17,641.99,2024-04-08,FEBF,YWY
Home Appliances,840708,94,818.02,2024-03-02,GGAG,XXZ
Electronics,729926,71,210.62,2023-09-22,HGAB,YXW
Electronics,592494,68,633.67,2023-09-08,CAAB,XYW
Groceries,916072,99,389.49,2023-08-19,EFGA,XWX
Electronics,419608,15,195.69,2023-06-12,AACG,XYY
Groceries,539722,38,920.32,2024-01-05,EBCC,ZYY
Clothing,175463,61,494.6,2023-11-21,ADGF,YYX
Clothing,894522,59,659.86,2024-03-14,FCHF,XXX
Home Appliances,995225,96,424.39,2024-03-08,DBFA,XYY
Home Appliances,767260,97,594.9,2023-09-12,DFHE,WYX
Home Appliances,964390,6,396.16,2024-02-11,DCGC,YZX
Home Appliances,532578,92,997.29,2023-10-19,AFEB,XZZ
Groceries,671662,70,938.05,2024-01-12,AHBF,WYX
Electronics,599888,2,255.52,2024-02-18,DGCD,YZZ
Electronics,605479,39,635.68,2023-08-20,BBFG,ZWY
Electronics,844559,19,182.29,2024-04-04,CADD,ZWX
Clothing,071988,44,83.19,2024-01-24,ACBG,YXY
Clothing,502120,92,167.29,2023-10-07,FAEG,XZY
Clothing,747544,64,161.3,2024-02-15,HGHH,WZX
Groceries,892652,20,222.4,2024-04-09,FFEF,YWW
Electronics,583302,95,758.86,2023-09-26,ABDH,YYY
Groceries,811242,61,751.98,2023-07-24,FFFF,XWZ
Home Appliances,949980,68,537.25,2024-03-17,FGFF,XXX
Groceries,098378,79,607.77,2024-03-11,CEFD,YWZ
Clothing,561390,95,828.35,2023-08-11,EAAG,WZY
Groceries,106799,6,75.1,2023-09-19,DBAG,YYX
Groceries,975214,41,204.52,2023-05-27,CDGA,WYX
Electronics,698651,37,422.19,2023-11-02,FEGE,ZZY
Groceries,636028,85,685.69,2024-01-13,DEHC,WZX
Clothing,437741,52,428.22,2023-06-29,GDAH,ZWZ
Clothing,582492,74,36.42,2024-01-13,BHBC,WWZ
Home Appliances,372319,24,55.6,2024-02-28,AAHH,XWY
Electronics,233485,3,350.98,2024-04-15,ABBD,ZYZ
Electronics,843812,22,904.65,2023-10-26,DAHH,ZWY
Electronics,150297,13,914.15,2023-11-11,BFHC,YYW
Clothing,697116,29,116.76,2023-08-16,CFDA,WWY
Home Appliances,340558,24,573.01,2023-10-13,GDDC,WXW
Home Appliances,611982,36,771.94,2023-07-12,ADDE,YYW
Clothing,890605,80,479.09,2023-11-21,DFAA,ZZZ
Clothing,048007,28,567.63,2024-05-08,GCDE,XWW
Groceries,221970,13,296.5,2024-03-26,FGCA,ZZY
Electronics,996871,91,832.95,2023-09-05,BAAA,ZZX
Clothing,351661,16,140.27,2023-07-29,FFED,WWZ
Electronics,008146,47,31.24,2024-04-29,DABC,ZZX
Groceries,547544,68,997.1,2023-09-19,EBFB,YYZ
Home Appliances,344698,70,544.23,2023-12-21,DBGA,YZW
Clothing,184486,85,136.29,2023-09-23,BAGE,WZY
Home Appliances,747550,95,276.27,2024-01-23,AHHE,ZZW
Groceries,855308,61,684.6,2024-05-11,AFEH,WWX
Electronics,127576,93,379.91,2023-10-01,GDGC,XYX
Groceries,452852,62,73.64,2023-11-09,FHHC,WXZ
Groceries,003615,2,55.69,2024-04-13,DADC,ZXZ
Electronics,516782,77,675.51,2024-02-07,AFGE,XZX
Clothing,423443,95,314.95,2023-05-20,ABEH,ZZY
Electronics,837309,6,449.94,2023-10-27,GEDB,ZYX
Groceries,912320,49,340.59,2023-12-10,BCHA,WYW
Clothing,110040,12,763.13,2024-02-04,GFFB,ZXW
Groceries,325412,68,682.72,2023-10-15,BEAF,WYX
Groceries,335840,14,447.79,2023-06-08,CCCD,ZZW
Clothing,697807,22,877.3,2024-02-18,GEDG,YWW
Groceries,225294,65,713.18,2023-07-19,HHDC,YZW
Clothing,520772,28,230.59,2023-10-12,FEED,XXY
Clothing,288678,32,122.69,2024-03-19,DCFA,YXZ
Groceries,144986,32,511.87,2023-12-01,BFDB,WYX
Clothing,187801,53,542.3,2024-05-04,BAAG,YYY
Groceries,623821,78,29.45,2023-09-24,DBBG,YZX
Clothing,979499,86,236.59,2023-10-08,BCCD,WZX
Home Appliances,180881,87,421.48,2024-03-15,HHHC,YXW
Home Appliances,144342,27,955.83,2023-09-08,CDCE,WWW
Groceries,482888,3,654.12,2023-11-11,BFCA,WYZ
Clothing,497609,17,188.56,2023-07-02,BFHD,ZXW
Clothing,575121,65,552.1,2024-04-09,HBFD,XZW
Electronics,443351,34,612.76,2024-04-07,BDHB,XXZ
Home Appliances,964902,70,238.03,2023-10-06,GBEA,XYX
Groceries,090240,63,329.34,2023-07-16,GBFH,XYZ
Home Appliances,222805,22,69.81,2024-01-26,GEAB,WZY
Home Appliances,780288,49,704.46,2023-08-26,HADF,ZYX
Home Appliances,102138,94,384.41,2023-07-24,DECF,WZY
Electronics,926850,80,602.24,2024-02-08,AEGB,WXX
Electronics,839865,50,940.32,2024-01-18,GCDF,WZW
Groceries,200411,49,581.99,2024-03-14,BHGE,WZW
Clothing,577251,54,777.55,2023-12-14,EBGD,ZYZ
Groceries,595426,60,669.14,2023-11-15,AABC,WWZ
Clothing,026548,56,854.95,2023-09-29,ADEB,YYX
Electronics,783423,16,661.13,2024-01-14,BHHH,ZZZ
Electronics,042575,45,776.13,2024-04-24,BAHF,ZWZ
Clothing,373120,96,234.77,2024-03-20,DECB,ZWX
Home Appliances,433790,10,387.37,2023-12-03,FEED,WWW
Electronics,341860,73,360.67,2023-09-23,GBDA,ZZY
Groceries,792746,38,981.87,2023-06-21,ACHB,YXZ
Electronics,283366,40,904.41,2023-10-01,CEDG,XXX
Clothing,871787,54,61.66,2024-03-11,BEDG,WYW
Home Appliances,835676,2,941.35,2023-11-07,AEBC,XWX
Clothing,178646,66,815.64,2023-06-15,EADG,ZWZ
Clothing,591119,14,129.82,2023-05-30,CFEC,ZYX
Clothing,947268,77,473.6,2023-08-01,GAGE,XWX
Clothing,576034,24,335.76,2023-09-23,DGED,YZW
Home Appliances,346737,10,412.12,2024-05-09,CDAD,WZZ
Clothing,843719,73,102.27,2023-09-26,GFHA,WYX
Electronics,475647,60,395.23,2023-08-03,GGGB,ZWZ
Electronics,197936,59,344.54,2024-05-06,BHEH,YYX
Electronics,240815,29,610.16,2023-07-04,BFDA,ZWZ
Clothing,380815,62,803.07,2023-10-27,BECE,WWZ
Home Appliances,350304,45,114.78,2024-01-08,CFHG,YXY
Home Appliances,965322,96,669.12,2024-02-23,FDEG,WWX
Groceries,432852,26,936.32,2024-03-29,EECG,XWW
Clothing,188793,82,478.02,2024-04-03,DHAE,WWZ
Electronics,882874,95,64.29,2024-02-22,BFGF,XXW
Groceries,064300,68,798.08,2023-05-17,BDBB,XZY
Home Appliances,523295,52,579.48,2023-08-08,AGAG,XZZ
Groceries,064794,2,856.39,2023-10-27,BCBH,ZYX
Groceries,536421,29,494.71,2023-09-18,HDCF,XXW
Groceries,604154,18,21.8,2023-07-03,EBBG,XWX
Groceries,721078,45,213.04,2023-10-20,GFBH,YWW
Electronics,390064,18,578.16,2023-12-26,BGGH,WXW
Home Appliances,262761,43,131.03,2024-03-31,EAFH,YYY
Electronics,974570,33,240.3,2023-10-06,ABCE,XYY
Groceries,845410,33,688.72,2024-03-15,CECH,YZZ
Clothing,504700,27,320.56,2024-01-22,AHCH,YYW
Clothing,241815,55,181.89,2023-07-19,CFBG,XYX
Groceries,409695,10,217.83,2023-06-09,CGGC,XWZ
Clothing,644369,99,718.15,2024-03-26,EGBG,XXX
Groceries,074809,18,673.55,2023-08-04,ACAE,WXX
Clothing,206679,16,810.37,2024-01-17,ECBB,YYX
Electronics,461736,80,914.42,2024-03-27,FGEE,XXW
Clothing,683165,56,651.67,2023-12-24,CBHG,XWW
Groceries,711224,52,469.71,2023-12-14,HEGG,YYZ
Clothing,140240,65,449.24,2023-11-18,FACG,XXZ
Electronics,888056,88,682.34,2023-06-24,EDBD,XZW
Clothing,427750,83,11.6,2023-12-27,HBGF,WWZ
Clothing,017519,99,631.37,2023-11-30,HDEB,WWZ
Clothing,920221,57,233.06,2023-09-12,GAGC,WXX
Clothing,375111,39,647.8,2024-01-18,DEAA,YXZ
Electronics,499631,70,790.95,2023-07-02,GEGD,ZWW
Groceries,081066,32,402.47,2024-05-02,GBEC,ZZY
Groceries,386617,21,204.61,2023-08-21,GCDG,ZZW
Clothing,574721,7,432.63,2023-06-20,BGCG,WWW
Clothing,836082,10,427.24,2023-07-21,CBDH,XXX
Groceries,864730,43,206.67,2023-07-22,BDHG,WYZ
Groceries,356663,22,635.48,2024-03-31,GACD,YXW
Groceries,487398,14,384.28,2024-03-09,FADH,XWX
Clothing,854576,21,819.97,2024-04-27,EEGA,WXZ
Electronics,648942,1,486.45,2024-03-26,DFBH,XXZ
Clothing,181742,57,650.51,2024-03-10,AACB,ZXW
Groceries,200849,83,768.46,2024-01-25,GHGB,XXW
Electronics,534936,16,352.88,2024-02-10,HCEA,ZZW
Home Appliances,079985,86,360.41,2024-01-28,DEAC,WWY
Clothing,910765,76,813.27,2023-08-01,CFHA,YZY
Groceries,924760,4,590.43,2023-12-20,DGBB,XYY
Home Appliances,739185,84,275.87,2023-09-24,ECCB,WWX
Clothing,223325,82,607.06,2024-01-12,EHGE,XZY
Groceries,981429,1,62.0,2024-01-13,BHHA,WWX
Electronics,281567,38,374.5,2024-03-29,EHHH,ZZY
Electronics,153285,27,519.56,2024-03-18,CBBE,WXW
Groceries,664283,10,759.88,2023-07-15,CEFA,YYZ
Clothing,866022,13,458.17,2024-04-05,BCBH,ZZY
Electronics,327004,20,253.11,2023-10-28,HHHC,YXZ
Groceries,985434,3,810.92,2023-09-22,AGDC,ZYW
Groceries,521284,58,378.31,2024-03-20,EBGD,YXY
Groceries,279557,77,62.84,2023-07-19,HAHC,YWX
Clothing,367915,99,661.08,2023-07-08,GCGE,XWW
Electronics,646578,62,632.43,2023-06-11,FDHD,WZW
Groceries,844678,89,747.85,2023-10-05,HAHA,WXX
Home Appliances,289628,41,173.89,2023-05-28,BDFG,ZXX
Groceries,517550,29,910.8,2024-05-12,DEBG,ZXZ
Electronics,997995,29,431.43,2023-10-21,CBHD,XXZ
Clothing,191963,17,426.67,2023-07-18,DGED,WWW
Groceries,400275,17,861.79,2024-02-03,HDFC,WWW
Groceries,679922,44,789.2,2024-02-19,DEGA,YWX
Groceries,992492,3,521.31,2023-11-09,AHFB,ZYW
Clothing,499606,70,223.74,2023-11-29,DAGG,WZY
Groceries,705635,51,392.31,2023-11-14,FAAF,XZY
Clothing,142254,33,287.44,2024-05-11,FFFH,ZZY
Home Appliances,579072,39,735.09,2024-02-26,AADE,YZX
Electronics,267684,39,933.11,2024-02-13,HGAB,ZXW
Home Appliances,960437,94,207.91,2023-11-26,CCEB,WWY
Home Appliances,475232,62,584.59,2023-11-13,EHED,XYW
Electronics,588864,4,202.64,2023-09-16,CBEG,WZY
Electronics,522413,89,660.91,2023-08-25,EHDD,XWZ
Groceries,774547,81,365.81,2023-06-30,GGFG,WXY
Electronics,336307,5,805.67,2023-09-12,GDGD,XYW
Electronics,189486,71,410.09,2024-03-26,ADFE,ZWW
Electronics,911120,28,629.49,2024-02-27,GECC,ZZZ
Electronics,974160,74,925.08,2024-03-12,ECFG,XWZ
Clothing,766643,81,176.16,2023-06-02,HGBG,ZWZ
Clothing,092492,73,183.24,2023-06-14,BDCC,YYZ
Electronics,476636,82,526.11,2024-05-08,ECEE,ZZY
Electronics,513471,8,971.61,2024-01-07,BGGC,XWW
Home Appliances,492278,53,265.44,2023-07-11,FEAD,XXW
Electronics,608851,37,763.65,2023-06-07,AGGG,XZY
Electronics,812371,48,612.02,2023-08-18,EFDA,WWX
Electronics,815964,80,786.29,2024-01-12,HGDA,ZZW
Electronics,444522,69,879.17,2023-08-10,ECED,ZYX
Clothing,315190,83,639.21,2024-02-12,CCDH,ZWW
Groceries,676027,51,348.35,2023-06-17,AGGG,WZW
Electronics,400254,20,900.44,2024-01-02,BDDA,XYX
Groceries,731114,51,97.79,2024-03-01,BAAG,XYW
Home Appliances,907150,10,526.08,2023-11-07,DBFC,YWY
Clothing,091667,68,314.42,2023-06-20,EAGA,ZYZ
Home Appliances,514260,49,162.07,2023-09-21,HGCH,WZY
Home Appliances,031610,89,290.53,2023-07-22,DBFB,YWY
Groceries,442042,69,542.27,2023-08-18,FCHE,YZW
Groceries,440285,57,636.84,2023-06-03,BDEC,WWY
Home Appliances,363702,34,894.76,2023-06-03,AHEE,WWX
Groceries,008615,16,957.29,2024-02-04,AAGC,YWX
Electronics,509685,54,329.41,2024-04-21,DCCD,WWZ
Groceries,438169,7,331.61,2024-01-29,HDHB,YWY
Groceries,215683,60,728.22,2023-05-26,HBHG,XYW
Electronics,250012,89,20.28,2023-11-17,BBBD,XXY
Electronics,982458,28,858.03,2023-07-08,CBAE,XWY
Clothing,107283,27,772.37,2023-08-25,DGDB,XXW
Groceries,893189,79,513.99,2023-09-05,AHGH,ZYW
Home Appliances,644014,94,798.81,2023-10-10,FCEH,YZW
Electronics,204010,1,913.69,2023-07-21,DBDF,WWX
Home Appliances,219511,12,669.68,2023-08-12,DGEC,XXZ
Electronics,964829,51,527.95,2023-08-14,AAAC,XXZ
Groceries,644885,82,498.26,2023-07-14,ACAB,XXX
Groceries,394688,7,948.76,2023-08-26,EEBB,YZZ
Electronics,349089,64,772.23,2023-11-13,FBAG,WYY
Groceries,328696,95,497.89,2024-02-20,FBHG,ZYW
Home Appliances,303930,96,121.83,2023-12-13,FHGB,YZY
Groceries,876625,6,821.78,2023-11-07,DDEH,WXY
Clothing,359957,17,644.05,2023-11-10,GFAC,ZWZ
Groceries,834714,23,605.21,2023-11-26,EFCG,WZZ
Clothing,700545,30,259.07,2024-01-03,ADBH,XWZ
Electronics,326921,51,860.34,2024-02-05,GDAF,WXW
Groceries,304428,24,417.89,2024-03-07,CDBC,XWZ
Electronics,713089,79,513.19,2023-06-18,EBFH,WWX
Home Appliances,797119,59,781.45,2023-09-02,GHCF,WWW
Groceries,190200,69,688.09,2024-04-21,BCFG,ZZY
Groceries,278925,43,14.56,2023-06-19,AFCC,ZYY
Groceries,446325,80,242.85,2023-08-23,BFAD,WZY
Electronics,251562,23,980.41,2023-12-09,CCDH,WXY
Groceries,551670,1,60.16,2023-10-10,CBBE,ZXW
Groceries,386338,23,804.88,2024-01-07,GFEH,ZZW
Electronics,176474,68,272.65,2023-05-23,BCCB,ZXW
Groceries,382449,93,519.46,2023-06-07,HFHC,YWW
Clothing,620661,95,624.41,2023-11-17,DAHB,WYX
Groceries,657165,16,45.61,2024-01-26,FAFG,YZX
Electronics,949811,77,795.94,2023-07-29,HADH,WYX
Groceries,741812,27,390.15,2023-06-24,FFCG,WYZ
Clothing,166183,6,512.17,2024-02-15,EFCH,ZXZ
Electronics,895799,11,990.14,2023-06-19,DDCE,WWW
Electronics,280153,19,910.65,2024-04-11,EAHB,YYW
Electronics,937074,19,773.07,2023-08-27,DBBC,ZXX
Clothing,790023,13,939.12,2023-07-28,HGDH,XWY
Home Appliances,990118,90,510.76,2023-08-19,GGCF,XZZ
Home Appliances,734386,89,66.39,2024-02-09,HFFE,XWY
Clothing,206736,61,477.83,2024-05-04,GBAB,YZZ
Groceries,272548,77,423.16,2023-06-11,BFFB,YZW
Home Appliances,721642,37,581.87,2023-11-21,HFEA,YZW
Electronics,781379,91,732.15,2024-04-30,CEGA,YWY
Clothing,570894,26,813.56,2023-09-02,CBGA,XXZ
Electronics,280623,21,402.96,2023-12-18,EHGH,ZZY
Home Appliances,096640,80,440.82,2024-02-03,CFBH,YZY
Clothing,836761,74,881.14,2023-12-30,EFFC,ZWX
Electronics,843860,80,169.6,2023-10-13,DEHA,YWW
Groceries,510301,73,908.22,2023-07-06,BBGE,ZXX
Electronics,167348,43,206.97,2023-08-11,BGEF,WZZ
Electronics,654223,89,498.36,2024-01-18,EDCA,YZW
Clothing,621595,27,173.98,2023-12-28,HBBE,WXW
Electronics,713953,85,700.62,2023-09-13,EEAE,WYZ
Home Appliances,913247,69,473.61,2023-12-30,EGEH,YYZ
Clothing,834408,86,36.54,2023-12-09,FBDF,YXX
Electronics,596764,27,361.95,2024-04-16,BCAC,XZZ
Electronics,707012,41,641.79,2023-09-11,FCFB,ZYW
Home Appliances,273565,75,772.22,2023-09-10,CDCC,YXX
Clothing,188052,36,869.14,2024-03-23,DCGC,WZW
Electronics,307292,31,590.06,2024-03-14,FCAA,ZZY
Home Appliances,451713,71,598.74,2023-11-02,ADGC,WWZ
Home Appliances,498583,76,554.88,2024-04-23,AGEE,WZY
Electronics,413296,84,241.54,2023-07-14,HDCH,YWW
Clothing,477224,75,489.77,2023-11-21,EHDH,XXW
Groceries,731119,33,195.57,2024-02-20,CDBG,YXW
Electronics,143610,17,400.71,2024-01-05,GHDA,XWW
Clothing,510111,23,378.97,2024-01-19,BHGB,YYX
Electronics,839404,71,446.0,2024-01-03,BEFG,YWZ
Groceries,104282,11,167.69,2023-10-21,DFHC,WZW
Electronics,789211,64,660.19,2024-02-25,AHCC,XYX
Groceries,523907,81,915.21,2024-01-12,DBGD,WXW
Groceries,168017,51,88.56,2023-10-13,DFEH,WZZ
Groceries,871301,14,248.94,2023-08-05,GGBA,ZXY
Electronics,189480,70,689.04,2023-07-01,CADC,XZX
Groceries,007307,29,424.21,2024-04-16,BFFG,ZYY
Clothing,216943,38,428.37,2024-02-18,BFCE,XWW
Groceries,835029,31,902.3,2023-09-02,ABCE,YXW
Groceries,038997,86,68.59,2024-03-19,BHBD,WWX
Groceries,282282,33,53.03,2023-10-16,AABE,ZWW
Clothing,264485,40,384.63,2024-03-30,CBEF,XXX
Clothing,482838,51,149.02,2024-01-20,DBDC,YZY
Clothing,086957,99,285.33,2023-07-02,GCFC,XZZ
Groceries,373211,1,283.39,2024-04-07,GEEH,XWY
Clothing,892876,13,373.12,2024-02-24,BBDB,YWY
Home Appliances,057581,5,610.43,2024-03-01,FHGC,ZYW
Electronics,942883,67,227.86,2023-08-15,FEBB,YXY
Groceries,050071,70,229.76,2024-04-14,HFAG,YWZ
Clothing,650975,43,50.48,2023-12-29,GCGE,WYW
Clothing,666107,22,563.57,2024-02-03,DCGB,ZZX
Clothing,772999,49,643.78,2023-06-27,AADE,ZZZ
Clothing,990469,56,807.76,2024-01-05,ACHD,WYZ
Groceries,249651,76,447.85,2024-03-01,CGEB,YZX
Groceries,056927,97,484.48,2023-05-21,GBFF,XWW
Clothing,970482,37,268.55,2024-04-12,BBEE,YZY
Groceries,035814,53,757.13,2023-10-12,DFBG,ZWW
Clothing,148595,9,700.95,2023-07-08,GFBH,ZYX
Groceries,731479,82,442.74,2023-12-30,HBFG,WWZ
Groceries,101424,87,407.24,2023-11-26,HFHB,WYZ
Groceries,348520,54,400.13,2024-02-01,HEHH,WWW
Electronics,607882,74,397.89,2023-09-11,FAGH,ZXX
Clothing,284502,35,628.41,2023-11-22,FDGB,ZYZ
Clothing,817745,74,273.95,2023-10-05,DHBC,XWW
Home Appliances,882051,51,851.87,2024-04-28,CFGD,YXY
Groceries,489759,25,509.65,2023-11-12,BDBF,XWW
Electronics,891625,69,669.18,2024-01-09,FBDD,XZZ
Groceries,361855,92,15.7,2023-07-23,EAGA,YWZ
Home Appliances,941854,38,919.13,2023-12-13,HGDG,XXX
Clothing,118662,62,592.55,2024-01-13,FCEC,XZX
Electronics,499489,90,456.85,2024-03-09,EEBG,XWZ
Clothing,200688,5,778.49,2023-07-29,GGCE,YYX
Groceries,101901,32,629.3,2024-05-11,HHAG,XWX
Electronics,370611,98,65.33,2023-09-09,EBGC,XZZ
Groceries,831075,35,948.1,2024-04-19,GHDB,WYZ
Home Appliances,891062,27,723.27,2023-09-22,BHHE,XZW
Electronics,717690,7,289.6,2024-01-20,DCFD,XXY
Electronics,525906,73,93.42,2023-11-19,HECC,WWX
Electronics,594742,37,203.64,2023-05-23,BFAG,YYZ
Home Appliances,673027,79,651.07,2023-07-17,CDAG,ZXY
Clothing,165769,69,645.32,2024-02-20,EEDE,ZWX
Electronics,034826,13,747.23,2024-02-21,BGFE,XZZ
Clothing,095336,29,174.5,2023-12-28,AGCG,ZYY
Electronics,085094,72,897.22,2024-02-29,FCBB,WZW
Clothing,324095,63,607.06,2024-03-10,CHAH,YXZ
Groceries,937928,20,827.26,2023-11-15,DFCC,WZY
Electronics,481117,58,619.65,2024-01-02,FECG,ZWZ
Electronics,534911,7,114.25,2024-02-01,DAHD,YZY
Clothing,353107,41,627.62,2024-02-29,DFHH,WZX
Electronics,769497,69,571.55,2023-07-31,BCCH,WWY
Groceries,774684,93,45.38,2024-04-06,BFHE,YZZ
Clothing,996171,40,269.65,2023-10-15,DBDB,WYX
Clothing,783799,74,669.47,2024-01-16,FFBD,ZXY
Home Appliances,082717,43,950.17,2023-10-21,EFAC,XXW
Groceries,420954,53,395.61,2024-01-21,FBEB,XWZ
Groceries,725478,11,394.48,2024-02-20,HDFB,ZWW
Groceries,979376,22,724.26,2024-02-05,FFDB,XWX
Groceries,838443,32,104.91,2024-04-30,GBBB,YXW
Clothing,711241,95,412.48,2023-08-28,AFDE,ZWY
Clothing,142180,31,903.9,2023-06-05,EDGD,WYX
Groceries,826742,91,189.71,2023-07-18,AHFH,YZY
Groceries,510445,60,578.91,2023-09-01,EGGA,XWX
Home Appliances,978843,62,103.85,2023-11-04,DHGA,ZXZ
Electronics,638046,50,863.73,2023-05-27,GCCD,XWW
Clothing,993513,77,663.03,2023-12-12,GDHG,WYX
